id,name,age_group,pop_2022
1981,Sala,40-44 years,1295
1981,Sala,45-49 years,1246
1981,Sala,50-54 years,1453
1981,Sala,55-59 years,1538
1981,Sala,60-64 years,1407
1981,Sala,65-69 years,1407
1981,Sala,70-74 years,1525
1981,Sala,75-79 years,1336
1981,Sala,80-84 years,849
1981,Sala,85-89 years,428
1981,Sala,90-94 years,208
1981,Sala,95-99 years,58
1981,Sala,100+ years,3
1982,Fagersta,0-4 years,708
1982,Fagersta,5-9 years,848
1982,Fagersta,10-14 years,873
1982,Fagersta,15-19 years,787
1982,Fagersta,20-24 years,617
1982,Fagersta,25-29 years,656
1982,Fagersta,30-34 years,863
1982,Fagersta,35-39 years,798
1982,Fagersta,40-44 years,764
1982,Fagersta,45-49 years,697
1982,Fagersta,50-54 years,884
1982,Fagersta,55-59 years,870
1982,Fagersta,60-64 years,782
1982,Fagersta,65-69 years,746
1982,Fagersta,70-74 years,790
1982,Fagersta,75-79 years,713
1982,Fagersta,80-84 years,504
1982,Fagersta,85-89 years,280
1982,Fagersta,90-94 years,123
1982,Fagersta,95-99 years,32
1982,Fagersta,100+ years,6
1983,Köping,0-4 years,1363
1983,Köping,5-9 years,1529
1983,Köping,10-14 years,1574
1983,Köping,15-19 years,1487
1983,Köping,20-24 years,1322
1983,Köping,25-29 years,1413
1983,Köping,30-34 years,1674
1983,Köping,35-39 years,1536
1983,Köping,40-44 years,1404
1983,Köping,45-49 years,1408
1983,Köping,50-54 years,1595
1983,Köping,55-59 years,1830
1983,Köping,60-64 years,1566
1983,Köping,65-69 years,1553
1983,Köping,70-74 years,1566
1983,Köping,75-79 years,1470
1983,Köping,80-84 years,920
1983,Köping,85-89 years,575
1983,Köping,90-94 years,268
1983,Köping,95-99 years,58
1983,Köping,100+ years,9
1984,Arboga,0-4 years,699
1984,Arboga,5-9 years,782
1984,Arboga,10-14 years,752
1984,Arboga,15-19 years,767
1984,Arboga,20-24 years,682
1984,Arboga,25-29 years,737
1984,Arboga,30-34 years,923
1984,Arboga,35-39 years,748
1984,Arboga,40-44 years,729
1984,Arboga,45-49 years,749
1984,Arboga,50-54 years,877
1984,Arboga,55-59 years,1003
1984,Arboga,60-64 years,908
1984,Arboga,65-69 years,798
1984,Arboga,70-74 years,864
1984,Arboga,75-79 years,964
1984,Arboga,80-84 years,601
1984,Arboga,85-89 years,311
1984,Arboga,90-94 years,144
1984,Arboga,95-99 years,39
1984,Arboga,100+ years,6
2021,Vansbro,0-4 years,299
2021,Vansbro,5-9 years,347
2021,Vansbro,10-14 years,391
2021,Vansbro,15-19 years,361
2021,Vansbro,20-24 years,359
2021,Vansbro,25-29 years,331
2021,Vansbro,30-34 years,417
2021,Vansbro,35-39 years,350
2021,Vansbro,40-44 years,311
2021,Vansbro,45-49 years,372
2021,Vansbro,50-54 years,468
2021,Vansbro,55-59 years,486
2021,Vansbro,60-64 years,463
2021,Vansbro,65-69 years,424
2021,Vansbro,70-74 years,453
2021,Vansbro,75-79 years,440
2021,Vansbro,80-84 years,296
2021,Vansbro,85-89 years,152
2021,Vansbro,90-94 years,67
2021,Vansbro,95-99 years,12
2021,Vansbro,100+ years,1
2023,Malung-Sälen,0-4 years,423
2023,Malung-Sälen,5-9 years,479
2023,Malung-Sälen,10-14 years,548
2023,Malung-Sälen,15-19 years,507
2023,Malung-Sälen,20-24 years,496
2023,Malung-Sälen,25-29 years,556
2023,Malung-Sälen,30-34 years,641
2023,Malung-Sälen,35-39 years,557
2023,Malung-Sälen,40-44 years,537
2023,Malung-Sälen,45-49 years,601
2023,Malung-Sälen,50-54 years,698
2023,Malung-Sälen,55-59 years,738
2023,Malung-Sälen,60-64 years,665
2023,Malung-Sälen,65-69 years,679
2023,Malung-Sälen,70-74 years,689
2023,Malung-Sälen,75-79 years,655
2023,Malung-Sälen,80-84 years,387
2023,Malung-Sälen,85-89 years,266
2023,Malung-Sälen,90-94 years,103
2023,Malung-Sälen,95-99 years,25
2023,Malung-Sälen,100+ years,8
2026,Gagnef,0-4 years,599
2026,Gagnef,5-9 years,677
2026,Gagnef,10-14 years,684
2026,Gagnef,15-19 years,602
2026,Gagnef,20-24 years,386
2026,Gagnef,25-29 years,413
2026,Gagnef,30-34 years,728
2026,Gagnef,35-39 years,580
2026,Gagnef,40-44 years,564
2026,Gagnef,45-49 years,573
2026,Gagnef,50-54 years,595
2026,Gagnef,55-59 years,731
2026,Gagnef,60-64 years,680
2026,Gagnef,65-69 years,661
2026,Gagnef,70-74 years,701
2026,Gagnef,75-79 years,637
2026,Gagnef,80-84 years,373
2026,Gagnef,85-89 years,208
2026,Gagnef,90-94 years,82
2026,Gagnef,95-99 years,22
2026,Gagnef,100+ years,3
2029,Leksand,0-4 years,707
2029,Leksand,5-9 years,884
2029,Leksand,10-14 years,910
2029,Leksand,15-19 years,844
2029,Leksand,20-24 years,628
2029,Leksand,25-29 years,694
2029,Leksand,30-34 years,853
2029,Leksand,35-39 years,926
2029,Leksand,40-44 years,812
2029,Leksand,45-49 years,922
2029,Leksand,50-54 years,987
2029,Leksand,55-59 years,1115
2029,Leksand,60-64 years,1044
2029,Leksand,65-69 years,1145
2029,Leksand,70-74 years,1168
2029,Leksand,75-79 years,1192
2029,Leksand,80-84 years,714
2029,Leksand,85-89 years,341
2029,Leksand,90-94 years,165
2029,Leksand,95-99 years,53
2029,Leksand,100+ years,9
2031,Rättvik,0-4 years,456
2031,Rättvik,5-9 years,483
2031,Rättvik,10-14 years,520
2031,Rättvik,15-19 years,570
2031,Rättvik,20-24 years,445
2031,Rättvik,25-29 years,511
2031,Rättvik,30-34 years,599
2031,Rättvik,35-39 years,528
2031,Rättvik,40-44 years,512
2031,Rättvik,45-49 years,603
2031,Rättvik,50-54 years,643
2031,Rättvik,55-59 years,750
2031,Rättvik,60-64 years,762
2031,Rättvik,65-69 years,801
2031,Rättvik,70-74 years,953
2031,Rättvik,75-79 years,915
2031,Rättvik,80-84 years,538
2031,Rättvik,85-89 years,312
2031,Rättvik,90-94 years,142
2031,Rättvik,95-99 years,45
2031,Rättvik,100+ years,4
2034,Orsa,0-4 years,313
2034,Orsa,5-9 years,317
2034,Orsa,10-14 years,340
2034,Orsa,15-19 years,363
2034,Orsa,20-24 years,319
2034,Orsa,25-29 years,376
2034,Orsa,30-34 years,475
2034,Orsa,35-39 years,369
2034,Orsa,40-44 years,292
2034,Orsa,45-49 years,354
2034,Orsa,50-54 years,450
2034,Orsa,55-59 years,551
2034,Orsa,60-64 years,439
2034,Orsa,65-69 years,505
2034,Orsa,70-74 years,478
2034,Orsa,75-79 years,438
2034,Orsa,80-84 years,281
2034,Orsa,85-89 years,172
2034,Orsa,90-94 years,82
2034,Orsa,95-99 years,18
2034,Orsa,100+ years,2
2039,Älvdalen,0-4 years,285
2039,Älvdalen,5-9 years,320
2039,Älvdalen,10-14 years,405
2039,Älvdalen,15-19 years,409
2039,Älvdalen,20-24 years,285
2039,Älvdalen,25-29 years,331
2039,Älvdalen,30-34 years,392
2039,Älvdalen,35-39 years,385
2039,Älvdalen,40-44 years,367
2039,Älvdalen,45-49 years,381
2039,Älvdalen,50-54 years,431
2039,Älvdalen,55-59 years,504
2039,Älvdalen,60-64 years,512
2039,Älvdalen,65-69 years,459
2039,Älvdalen,70-74 years,506
2039,Älvdalen,75-79 years,455
2039,Älvdalen,80-84 years,312
2039,Älvdalen,85-89 years,183
2039,Älvdalen,90-94 years,74
2039,Älvdalen,95-99 years,21
2039,Älvdalen,100+ years,1
2061,Smedjebacken,0-4 years,508
2061,Smedjebacken,5-9 years,583
2061,Smedjebacken,10-14 years,629
2061,Smedjebacken,15-19 years,543
2061,Smedjebacken,20-24 years,373
2061,Smedjebacken,25-29 years,461
2061,Smedjebacken,30-34 years,577
2061,Smedjebacken,35-39 years,605
2061,Smedjebacken,40-44 years,567
2061,Smedjebacken,45-49 years,575
2061,Smedjebacken,50-54 years,699
2061,Smedjebacken,55-59 years,836
2061,Smedjebacken,60-64 years,748
2061,Smedjebacken,65-69 years,834
2061,Smedjebacken,70-74 years,818
2061,Smedjebacken,75-79 years,780
2061,Smedjebacken,80-84 years,425
2061,Smedjebacken,85-89 years,250
2061,Smedjebacken,90-94 years,86
2061,Smedjebacken,95-99 years,21
2061,Smedjebacken,100+ years,4
2062,Mora,0-4 years,916
2062,Mora,5-9 years,1043
2062,Mora,10-14 years,1176
2062,Mora,15-19 years,1171
2062,Mora,20-24 years,911
2062,Mora,25-29 years,972
2062,Mora,30-34 years,1329
2062,Mora,35-39 years,1134
2062,Mora,40-44 years,1107
2062,Mora,45-49 years,1217
2062,Mora,50-54 years,1247
2062,Mora,55-59 years,1400
2062,Mora,60-64 years,1231
2062,Mora,65-69 years,1443
2062,Mora,70-74 years,1458
2062,Mora,75-79 years,1366
2062,Mora,80-84 years,851
2062,Mora,85-89 years,469
2062,Mora,90-94 years,194
2062,Mora,95-99 years,40
2062,Mora,100+ years,4
2080,Falun,0-4 years,3287
2080,Falun,5-9 years,3586
2080,Falun,10-14 years,3711
2080,Falun,15-19 years,3546
2080,Falun,20-24 years,2964
2080,Falun,25-29 years,3215
2080,Falun,30-34 years,4099
2080,Falun,35-39 years,3842
2080,Falun,40-44 years,3618
2080,Falun,45-49 years,3642
2080,Falun,50-54 years,3559
2080,Falun,55-59 years,3600
2080,Falun,60-64 years,3248
2080,Falun,65-69 years,3503
2080,Falun,70-74 years,3474
2080,Falun,75-79 years,3212
2080,Falun,80-84 years,1975
2080,Falun,85-89 years,1104
2080,Falun,90-94 years,490
2080,Falun,95-99 years,132
2080,Falun,100+ years,11
2081,Borlänge,0-4 years,2951
2081,Borlänge,5-9 years,3217
2081,Borlänge,10-14 years,3251
2081,Borlänge,15-19 years,3275
2081,Borlänge,20-24 years,2946
2081,Borlänge,25-29 years,3328
2081,Borlänge,30-34 years,3774
2081,Borlänge,35-39 years,3264
2081,Borlänge,40-44 years,2931
2081,Borlänge,45-49 years,2975
2081,Borlänge,50-54 years,3162
2081,Borlänge,55-59 years,3416
2081,Borlänge,60-64 years,2808
2081,Borlänge,65-69 years,2809
2081,Borlänge,70-74 years,2619
2081,Borlänge,75-79 years,2496
2081,Borlänge,80-84 years,1601
2081,Borlänge,85-89 years,873
2081,Borlänge,90-94 years,389
2081,Borlänge,95-99 years,87
2081,Borlänge,100+ years,6
2082,Säter,0-4 years,589
2082,Säter,5-9 years,695
2082,Säter,10-14 years,647
2082,Säter,15-19 years,598
2082,Säter,20-24 years,362
2082,Säter,25-29 years,500
2082,Säter,30-34 years,770
2082,Säter,35-39 years,667
2082,Säter,40-44 years,646
2082,Säter,45-49 years,623
2082,Säter,50-54 years,695
2082,Säter,55-59 years,712
2082,Säter,60-64 years,726
2082,Säter,65-69 years,788
2082,Säter,70-74 years,781
2082,Säter,75-79 years,697
2082,Säter,80-84 years,432
2082,Säter,85-89 years,220
2082,Säter,90-94 years,96
2082,Säter,95-99 years,27
2082,Säter,100+ years,0
2083,Hedemora,0-4 years,768
2083,Hedemora,5-9 years,848
2083,Hedemora,10-14 years,880
2083,Hedemora,15-19 years,845
2083,Hedemora,20-24 years,641
2083,Hedemora,25-29 years,737
2083,Hedemora,30-34 years,979
2083,Hedemora,35-39 years,876
2083,Hedemora,40-44 years,747
2083,Hedemora,45-49 years,819
2083,Hedemora,50-54 years,989
2083,Hedemora,55-59 years,1113
2083,Hedemora,60-64 years,1103
2083,Hedemora,65-69 years,1008
2083,Hedemora,70-74 years,1033
2083,Hedemora,75-79 years,979
2083,Hedemora,80-84 years,580
2083,Hedemora,85-89 years,315
2083,Hedemora,90-94 years,148
2083,Hedemora,95-99 years,30
2083,Hedemora,100+ years,5
2084,Avesta,0-4 years,1267
2084,Avesta,5-9 years,1293
2084,Avesta,10-14 years,1286
2084,Avesta,15-19 years,1209
2084,Avesta,20-24 years,1002
2084,Avesta,25-29 years,1218
2084,Avesta,30-34 years,1486
2084,Avesta,35-39 years,1337
2084,Avesta,40-44 years,1200
2084,Avesta,45-49 years,1274
2084,Avesta,50-54 years,1424
2084,Avesta,55-59 years,1481
2084,Avesta,60-64 years,1431
2084,Avesta,65-69 years,1502
2084,Avesta,70-74 years,1515
2084,Avesta,75-79 years,1338
2084,Avesta,80-84 years,867
2084,Avesta,85-89 years,514
2084,Avesta,90-94 years,223
2084,Avesta,95-99 years,60
2084,Avesta,100+ years,5
2085,Ludvika,0-4 years,1424
2085,Ludvika,5-9 years,1641
2085,Ludvika,10-14 years,1514
2085,Ludvika,15-19 years,1412
2085,Ludvika,20-24 years,1171
2085,Ludvika,25-29 years,1391
2085,Ludvika,30-34 years,1787
2085,Ludvika,35-39 years,1641
2085,Ludvika,40-44 years,1418
2085,Ludvika,45-49 years,1460
2085,Ludvika,50-54 years,1590
2085,Ludvika,55-59 years,1680
2085,Ludvika,60-64 years,1653
2085,Ludvika,65-69 years,1520
2085,Ludvika,70-74 years,1649
2085,Ludvika,75-79 years,1530
2085,Ludvika,80-84 years,1008
2085,Ludvika,85-89 years,495
2085,Ludvika,90-94 years,274
2085,Ludvika,95-99 years,84
2085,Ludvika,100+ years,11
2101,Ockelbo,0-4 years,243
2101,Ockelbo,5-9 years,289
2101,Ockelbo,10-14 years,331
2101,Ockelbo,15-19 years,302
2101,Ockelbo,20-24 years,195
2101,Ockelbo,25-29 years,247
2101,Ockelbo,30-34 years,340
2101,Ockelbo,35-39 years,283
2101,Ockelbo,40-44 years,289
2101,Ockelbo,45-49 years,300
2101,Ockelbo,50-54 years,390
2101,Ockelbo,55-59 years,442
2101,Ockelbo,60-64 years,421
2101,Ockelbo,65-69 years,452
2101,Ockelbo,70-74 years,485
2101,Ockelbo,75-79 years,443
2101,Ockelbo,80-84 years,187
2101,Ockelbo,85-89 years,102
2101,Ockelbo,90-94 years,58
2101,Ockelbo,95-99 years,20
2101,Ockelbo,100+ years,2
2104,Hofors,0-4 years,448
2104,Hofors,5-9 years,524
2104,Hofors,10-14 years,507
2104,Hofors,15-19 years,490
2104,Hofors,20-24 years,420
2104,Hofors,25-29 years,538
2104,Hofors,30-34 years,572
2104,Hofors,35-39 years,526
2104,Hofors,40-44 years,405
2104,Hofors,45-49 years,497
2104,Hofors,50-54 years,614
2104,Hofors,55-59 years,722
2104,Hofors,60-64 years,654
2104,Hofors,65-69 years,689
2104,Hofors,70-74 years,616
2104,Hofors,75-79 years,592
2104,Hofors,80-84 years,338
2104,Hofors,85-89 years,207
2104,Hofors,90-94 years,90
2104,Hofors,95-99 years,21
2104,Hofors,100+ years,2
2121,Ovanåker,0-4 years,636
2121,Ovanåker,5-9 years,626
2121,Ovanåker,10-14 years,648
2121,Ovanåker,15-19 years,610
2121,Ovanåker,20-24 years,489
2121,Ovanåker,25-29 years,556
2121,Ovanåker,30-34 years,710
2121,Ovanåker,35-39 years,604
2121,Ovanåker,40-44 years,581
2121,Ovanåker,45-49 years,601
2121,Ovanåker,50-54 years,707
2121,Ovanåker,55-59 years,789
2121,Ovanåker,60-64 years,759
2121,Ovanåker,65-69 years,786
2121,Ovanåker,70-74 years,819
2121,Ovanåker,75-79 years,795
2121,Ovanåker,80-84 years,464
2121,Ovanåker,85-89 years,285
2121,Ovanåker,90-94 years,130
2121,Ovanåker,95-99 years,25
2121,Ovanåker,100+ years,2
2132,Nordanstig,0-4 years,473
2132,Nordanstig,5-9 years,526
2132,Nordanstig,10-14 years,580
2132,Nordanstig,15-19 years,529
2132,Nordanstig,20-24 years,353
2132,Nordanstig,25-29 years,451
2132,Nordanstig,30-34 years,595
2132,Nordanstig,35-39 years,473
2132,Nordanstig,40-44 years,451
2132,Nordanstig,45-49 years,498
2132,Nordanstig,50-54 years,635
2132,Nordanstig,55-59 years,691
2132,Nordanstig,60-64 years,631
2132,Nordanstig,65-69 years,655
2132,Nordanstig,70-74 years,692
2132,Nordanstig,75-79 years,632
2132,Nordanstig,80-84 years,350
2132,Nordanstig,85-89 years,173
2132,Nordanstig,90-94 years,78
2132,Nordanstig,95-99 years,20
2132,Nordanstig,100+ years,1
2161,Ljusdal,0-4 years,847
2161,Ljusdal,5-9 years,944
2161,Ljusdal,10-14 years,1024
2161,Ljusdal,15-19 years,1126
2161,Ljusdal,20-24 years,835
2161,Ljusdal,25-29 years,807
2161,Ljusdal,30-34 years,1135
2161,Ljusdal,35-39 years,1024
2161,Ljusdal,40-44 years,950
2161,Ljusdal,45-49 years,1051
2161,Ljusdal,50-54 years,1197
2161,Ljusdal,55-59 years,1291
2161,Ljusdal,60-64 years,1211
2161,Ljusdal,65-69 years,1303
2161,Ljusdal,70-74 years,1355
2161,Ljusdal,75-79 years,1270
2161,Ljusdal,80-84 years,704
2161,Ljusdal,85-89 years,446
2161,Ljusdal,90-94 years,190
2161,Ljusdal,95-99 years,52
2161,Ljusdal,100+ years,9
2180,Gävle,0-4 years,5526
2180,Gävle,5-9 years,5859
2180,Gävle,10-14 years,6095
2180,Gävle,15-19 years,6010
2180,Gävle,20-24 years,6181
2180,Gävle,25-29 years,6623
2180,Gävle,30-34 years,7464
2180,Gävle,35-39 years,6459
2180,Gävle,40-44 years,5999
2180,Gävle,45-49 years,6372
2180,Gävle,50-54 years,6528
2180,Gävle,55-59 years,6885
2180,Gävle,60-64 years,5881
2180,Gävle,65-69 years,5300
2180,Gävle,70-74 years,5221
2180,Gävle,75-79 years,5165
2180,Gävle,80-84 years,3198
2180,Gävle,85-89 years,1785
2180,Gävle,90-94 years,749
2180,Gävle,95-99 years,172
2180,Gävle,100+ years,21
2181,Sandviken,0-4 years,1942
2181,Sandviken,5-9 years,2276
2181,Sandviken,10-14 years,2214
2181,Sandviken,15-19 years,2357
2181,Sandviken,20-24 years,1868
2181,Sandviken,25-29 years,1956
2181,Sandviken,30-34 years,2596
2181,Sandviken,35-39 years,2301
2181,Sandviken,40-44 years,2086
2181,Sandviken,45-49 years,2330
2181,Sandviken,50-54 years,2630
2181,Sandviken,55-59 years,2700
2181,Sandviken,60-64 years,2327
2181,Sandviken,65-69 years,2297
2181,Sandviken,70-74 years,2212
2181,Sandviken,75-79 years,2331
2181,Sandviken,80-84 years,1478
2181,Sandviken,85-89 years,783
2181,Sandviken,90-94 years,337
2181,Sandviken,95-99 years,69
2181,Sandviken,100+ years,8
2182,Söderhamn,0-4 years,1231
2182,Söderhamn,5-9 years,1358
2182,Söderhamn,10-14 years,1413
2182,Söderhamn,15-19 years,1319
2182,Söderhamn,20-24 years,1103
2182,Söderhamn,25-29 years,1165
2182,Söderhamn,30-34 years,1525
2182,Söderhamn,35-39 years,1221
2182,Söderhamn,40-44 years,1146
2182,Söderhamn,45-49 years,1436
2182,Söderhamn,50-54 years,1611
2182,Söderhamn,55-59 years,1868
2182,Söderhamn,60-64 years,1664
2182,Söderhamn,65-69 years,1808
2182,Söderhamn,70-74 years,1817
2182,Söderhamn,75-79 years,1712
2182,Söderhamn,80-84 years,1001
2182,Söderhamn,85-89 years,547
2182,Söderhamn,90-94 years,248
2182,Söderhamn,95-99 years,61
2182,Söderhamn,100+ years,4
2183,Bollnäs,0-4 years,1373
2183,Bollnäs,5-9 years,1466
2183,Bollnäs,10-14 years,1521
2183,Bollnäs,15-19 years,1472
2183,Bollnäs,20-24 years,1215
2183,Bollnäs,25-29 years,1371
2183,Bollnäs,30-34 years,1651
2183,Bollnäs,35-39 years,1453
2183,Bollnäs,40-44 years,1420
2183,Bollnäs,45-49 years,1497
2183,Bollnäs,50-54 years,1591
2183,Bollnäs,55-59 years,1836
2183,Bollnäs,60-64 years,1664
2183,Bollnäs,65-69 years,1746
2183,Bollnäs,70-74 years,1767
2183,Bollnäs,75-79 years,1645
2183,Bollnäs,80-84 years,991
2183,Bollnäs,85-89 years,603
2183,Bollnäs,90-94 years,268
2183,Bollnäs,95-99 years,68
2183,Bollnäs,100+ years,6
2184,Hudiksvall,0-4 years,1702
2184,Hudiksvall,5-9 years,2030
2184,Hudiksvall,10-14 years,2179
2184,Hudiksvall,15-19 years,2238
2184,Hudiksvall,20-24 years,1724
2184,Hudiksvall,25-29 years,1830
2184,Hudiksvall,30-34 years,2399
2184,Hudiksvall,35-39 years,2037
2184,Hudiksvall,40-44 years,2008
2184,Hudiksvall,45-49 years,2210
2184,Hudiksvall,50-54 years,2404
2184,Hudiksvall,55-59 years,2533
2184,Hudiksvall,60-64 years,2356
2184,Hudiksvall,65-69 years,2527
2184,Hudiksvall,70-74 years,2488
2184,Hudiksvall,75-79 years,2500
2184,Hudiksvall,80-84 years,1364
2184,Hudiksvall,85-89 years,736
2184,Hudiksvall,90-94 years,338
2184,Hudiksvall,95-99 years,78
2184,Hudiksvall,100+ years,7
2260,Ånge,0-4 years,431
2260,Ånge,5-9 years,423
2260,Ånge,10-14 years,423
2260,Ånge,15-19 years,515
2260,Ånge,20-24 years,373
2260,Ånge,25-29 years,451
2260,Ånge,30-34 years,551
2260,Ånge,35-39 years,425
2260,Ånge,40-44 years,426
2260,Ånge,45-49 years,506
2260,Ånge,50-54 years,569
2260,Ånge,55-59 years,728
2260,Ånge,60-64 years,697
2260,Ånge,65-69 years,718
2260,Ånge,70-74 years,646
2260,Ånge,75-79 years,561
2260,Ånge,80-84 years,375
2260,Ånge,85-89 years,218
2260,Ånge,90-94 years,84
2260,Ånge,95-99 years,17
2260,Ånge,100+ years,6
2262,Timrå,0-4 years,854
2262,Timrå,5-9 years,968
2262,Timrå,10-14 years,1052
2262,Timrå,15-19 years,1051
2262,Timrå,20-24 years,848
2262,Timrå,25-29 years,890
2262,Timrå,30-34 years,1120
2262,Timrå,35-39 years,959
2262,Timrå,40-44 years,1029
2262,Timrå,45-49 years,1132
2262,Timrå,50-54 years,1269
2262,Timrå,55-59 years,1298
2262,Timrå,60-64 years,1046
2262,Timrå,65-69 years,1040
2262,Timrå,70-74 years,1056
2262,Timrå,75-79 years,1078
2262,Timrå,80-84 years,595
2262,Timrå,85-89 years,327
2262,Timrå,90-94 years,112
2262,Timrå,95-99 years,28
2262,Timrå,100+ years,2
2280,Härnösand,0-4 years,1257
2280,Härnösand,5-9 years,1324
2280,Härnösand,10-14 years,1503
2280,Härnösand,15-19 years,1467
2280,Härnösand,20-24 years,1016
2280,Härnösand,25-29 years,1246
2280,Härnösand,30-34 years,1557
2280,Härnösand,35-39 years,1478
2280,Härnösand,40-44 years,1352
2280,Härnösand,45-49 years,1407
2280,Härnösand,50-54 years,1467
2280,Härnösand,55-59 years,1682
2280,Härnösand,60-64 years,1444
2280,Härnösand,65-69 years,1550
2280,Härnösand,70-74 years,1684
2280,Härnösand,75-79 years,1647
2280,Härnösand,80-84 years,966
2280,Härnösand,85-89 years,562
2280,Härnösand,90-94 years,224
2280,Härnösand,95-99 years,40
2280,Härnösand,100+ years,6
2281,Sundsvall,0-4 years,5020
2281,Sundsvall,5-9 years,5474
2281,Sundsvall,10-14 years,5854
2281,Sundsvall,15-19 years,6046
2281,Sundsvall,20-24 years,5270
2281,Sundsvall,25-29 years,5758
2281,Sundsvall,30-34 years,6882
2281,Sundsvall,35-39 years,5936
2281,Sundsvall,40-44 years,5776
2281,Sundsvall,45-49 years,6263
2281,Sundsvall,50-54 years,6637
2281,Sundsvall,55-59 years,6741
2281,Sundsvall,60-64 years,5538
2281,Sundsvall,65-69 years,5378
2281,Sundsvall,70-74 years,5357
2281,Sundsvall,75-79 years,5235
2281,Sundsvall,80-84 years,3392
2281,Sundsvall,85-89 years,1820
2281,Sundsvall,90-94 years,787
2281,Sundsvall,95-99 years,176
2281,Sundsvall,100+ years,21
2282,Kramfors,0-4 years,751
2282,Kramfors,5-9 years,872
2282,Kramfors,10-14 years,903
2282,Kramfors,15-19 years,985
2282,Kramfors,20-24 years,768
2282,Kramfors,25-29 years,750
2282,Kramfors,30-34 years,1011
2282,Kramfors,35-39 years,853
2282,Kramfors,40-44 years,875
2282,Kramfors,45-49 years,950
2282,Kramfors,50-54 years,1159
2282,Kramfors,55-59 years,1414
2282,Kramfors,60-64 years,1275
2282,Kramfors,65-69 years,1379
2282,Kramfors,70-74 years,1338
2282,Kramfors,75-79 years,1257
2282,Kramfors,80-84 years,722
2282,Kramfors,85-89 years,392
2282,Kramfors,90-94 years,196
2282,Kramfors,95-99 years,49
2282,Kramfors,100+ years,5
2283,Sollefteå,0-4 years,857
2283,Sollefteå,5-9 years,1022
2283,Sollefteå,10-14 years,1015
2283,Sollefteå,15-19 years,947
2283,Sollefteå,20-24 years,797
2283,Sollefteå,25-29 years,768
2283,Sollefteå,30-34 years,1088
2283,Sollefteå,35-39 years,990
2283,Sollefteå,40-44 years,934
2283,Sollefteå,45-49 years,984
2283,Sollefteå,50-54 years,1116
2283,Sollefteå,55-59 years,1315
2283,Sollefteå,60-64 years,1284
2283,Sollefteå,65-69 years,1444
2283,Sollefteå,70-74 years,1333
2283,Sollefteå,75-79 years,1206
2283,Sollefteå,80-84 years,798
2283,Sollefteå,85-89 years,501
2283,Sollefteå,90-94 years,215
2283,Sollefteå,95-99 years,48
2283,Sollefteå,100+ years,5
2284,Örnsköldsvik,0-4 years,2867
2284,Örnsköldsvik,5-9 years,3279
2284,Örnsköldsvik,10-14 years,3323
2284,Örnsköldsvik,15-19 years,3165
2284,Örnsköldsvik,20-24 years,2399
2284,Örnsköldsvik,25-29 years,2741
2284,Örnsköldsvik,30-34 years,3558
2284,Örnsköldsvik,35-39 years,3239
2284,Örnsköldsvik,40-44 years,3196
2284,Örnsköldsvik,45-49 years,3409
2284,Örnsköldsvik,50-54 years,3468
2284,Örnsköldsvik,55-59 years,3702
2284,Örnsköldsvik,60-64 years,3230
2284,Örnsköldsvik,65-69 years,3517
2284,Örnsköldsvik,70-74 years,3477
2284,Örnsköldsvik,75-79 years,3234
2284,Örnsköldsvik,80-84 years,1983
2284,Örnsköldsvik,85-89 years,1164
2284,Örnsköldsvik,90-94 years,479
2284,Örnsköldsvik,95-99 years,112
2284,Örnsköldsvik,100+ years,15
2303,Ragunda,0-4 years,237
2303,Ragunda,5-9 years,269
2303,Ragunda,10-14 years,298
2303,Ragunda,15-19 years,258
2303,Ragunda,20-24 years,184
2303,Ragunda,25-29 years,200
2303,Ragunda,30-34 years,331
2303,Ragunda,35-39 years,263
2303,Ragunda,40-44 years,272
2303,Ragunda,45-49 years,257
2303,Ragunda,50-54 years,297
2303,Ragunda,55-59 years,426
2303,Ragunda,60-64 years,378
2303,Ragunda,65-69 years,364
2303,Ragunda,70-74 years,389
2303,Ragunda,75-79 years,317
2303,Ragunda,80-84 years,228
2303,Ragunda,85-89 years,144
2303,Ragunda,90-94 years,50
2303,Ragunda,95-99 years,10
2303,Ragunda,100+ years,2
2305,Bräcke,0-4 years,269
2305,Bräcke,5-9 years,320
2305,Bräcke,10-14 years,321
2305,Bräcke,15-19 years,323
2305,Bräcke,20-24 years,236
2305,Bräcke,25-29 years,241
2305,Bräcke,30-34 years,351
2305,Bräcke,35-39 years,274
2305,Bräcke,40-44 years,265
2305,Bräcke,45-49 years,337
2305,Bräcke,50-54 years,417
2305,Bräcke,55-59 years,512
2305,Bräcke,60-64 years,479
2305,Bräcke,65-69 years,478
2305,Bräcke,70-74 years,453
2305,Bräcke,75-79 years,448
2305,Bräcke,80-84 years,234
2305,Bräcke,85-89 years,120
2305,Bräcke,90-94 years,62
2305,Bräcke,95-99 years,17
2305,Bräcke,100+ years,5
2309,Krokom,0-4 years,927
2309,Krokom,5-9 years,1086
2309,Krokom,10-14 years,1146
2309,Krokom,15-19 years,1042
2309,Krokom,20-24 years,534
2309,Krokom,25-29 years,530
2309,Krokom,30-34 years,955
2309,Krokom,35-39 years,973
2309,Krokom,40-44 years,1011
2309,Krokom,45-49 years,1047
2309,Krokom,50-54 years,993
2309,Krokom,55-59 years,1052
2309,Krokom,60-64 years,864
2309,Krokom,65-69 years,908
2309,Krokom,70-74 years,883
