country_name,region_code,region_name,year,k_passengers
United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",2015,0
United Kingdom,UKG3,West Midlands,2015,10180
United Kingdom,UKH1,East Anglia,2015,465
United Kingdom,UKH2,Bedfordshire and Hertfordshire,2015,12263
United Kingdom,UKH3,Essex,2015,23414
United Kingdom,UKI4,Inner London — East,2015,4319
United Kingdom,UKI6,Outer London — South,2015,1
United Kingdom,UKI7,Outer London — West and North West,2015,74954
United Kingdom,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2015,0
United Kingdom,UKJ2,"Surrey, East and West Sussex",2015,40257
United Kingdom,UKJ3,Hampshire and Isle of Wight,2015,1776
United Kingdom,UKJ4,Kent,2015,1
United Kingdom,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2015,6793
United Kingdom,UKK2,Dorset and Somerset,2015,705
United Kingdom,UKK3,Cornwall and Isles of Scilly,2015,-
United Kingdom,UKK4,Devon,2015,821
United Kingdom,UKL2,East Wales,2015,1159
United Kingdom,UKM5,North Eastern Scotland,2015,3470
United Kingdom,UKM6,Highlands and Islands,2015,1514
United Kingdom,UKM7,Eastern Scotland,2015,11135
United Kingdom,UKM8,West Central Scotland,2015,8710
United Kingdom,UKM9,Southern Scotland,2015,610
United Kingdom,UKN0,Northern Ireland,2015,7367
United Kingdom,UKZZ,Extra-Regio NUTS 2,2015,250
Austria,AT12,Niederösterreich,2016,23318
Austria,AT21,Kärnten,2016,195
Austria,AT22,Steiermark,2016,984
Austria,AT31,Oberösterreich,2016,432
Austria,AT32,Salzburg,2016,1749
Austria,AT33,Tirol,2016,1011
Belgium,BE21,Prov. (2) Antwerpen,2016,257
Belgium,BE24,Prov. Vlaams-Brabant,2016,21769
Belgium,BE25,Prov. West-Vlaanderen,2016,423
Belgium,BE32,Prov. Hainaut,2016,7291
Belgium,BE33,Prov. Liège,2016,378
Bulgaria,BG33,Североизточен,2016,1669
Bulgaria,BG34,Югоизточен,2016,2854
Bulgaria,BG41,Югозападен,2016,4964
,CH01,,2016,16448
,CH02,,2016,167
,CH04,,2016,27627
,CH05,,2016,99
,CH07,,2016,168
Cyprus,CY00,Κύπρος,2016,8962
Czechia,CZ01,Praha,2016,12990
Czechia,CZ04,Severozápad,2016,19
Czechia,CZ05,Severovýchod,2016,28
Czechia,CZ06,Jihovýchod,2016,399
Czechia,CZ08,Moravskoslezsko,2016,237
Germany,DE11,Stuttgart,2016,10599
Germany,DE12,Karlsruhe,2016,1101
Germany,DE13,Freiburg,2016,-
Germany,DE14,Tübingen,2016,467
Germany,DE21,Oberbayern,2016,42159
Germany,DE22,Niederbayern,2016,-
Germany,DE24,Oberfranken,2016,-
Germany,DE25,Mittelfranken,2016,3449
Germany,DE27,Schwaben,2016,993
Germany,DE30,Berlin,2016,21245
Germany,DE40,Brandenburg,2016,11625
Germany,DE50,Bremen,2016,2568
Germany,DE60,Hamburg,2016,16191
Germany,DE71,Darmstadt,2016,60669
Germany,DE73,Kassel,2016,-
Germany,DE80,Mecklenburg-Vorpommern,2016,218
Germany,DE91,Braunschweig,2016,-
Germany,DE92,Hannover,2016,5384
Germany,DE94,Weser-Ems,2016,-
Germany,DEA1,Düsseldorf,2016,25350
Germany,DEA2,Köln,2016,11879
Germany,DEA3,Münster,2016,771
Germany,DEA4,Detmold,2016,686
Germany,DEA5,Arnsberg,2016,1915
Germany,DEB1,Koblenz,2016,2515
Germany,DEB2,Trier,2016,-
Germany,DEB3,Rheinhessen-Pfalz,2016,-
Germany,DEC0,Saarland,2016,399
Germany,DED2,Dresden,2016,1656
Germany,DED5,Leipzig,2016,2177
Germany,DEE0,Sachsen-Anhalt,2016,-
Germany,DEF0,Schleswig-Holstein,2016,130
Germany,DEG0,Thüringen,2016,226
Germany,DEZZ,Extra-Regio NUTS 2,2016,-
Denmark,DK01,Hovedstaden,2016,28958
Denmark,DK02,Sjælland,2016,8
Denmark,DK03,Syddanmark,2016,3209
Denmark,DK04,Midtjylland,2016,535
Denmark,DK05,Nordjylland,2016,1493
Estonia,EE00,Eesti,2016,2215
Greece,EL30,Αττική,2016,20020
Greece,EL41,Βόρειο Αιγαίο,2016,1117
Greece,EL42,Νότιο Αιγαίο,2016,10065
Greece,EL43,Κρήτη,2016,9749
Greece,EL51,"Ανατολική Μακεδονία, Θράκη",2016,437
Greece,EL52,Κεντρική Μακεδονία,2016,5735
Greece,EL53,Δυτική Μακεδονία,2016,14
Greece,EL54,Ήπειρος,2016,97
Greece,EL61,Θεσσαλία,2016,431
Greece,EL62,Ιόνια Νησιά,2016,4738
Greece,EL63,Δυτική Ελλάδα,2016,612
Greece,EL64,Στερεά Ελλάδα,2016,16
Greece,EL65,Πελοπόννησος,2016,232
Spain,ES11,Galicia,2016,4517
Spain,ES12,Principado de Asturias,2016,1282
Spain,ES13,Cantabria,2016,777
Spain,ES21,País Vasco,2016,4874
Spain,ES22,Comunidad Foral de Navarra,2016,-
Spain,ES24,Aragón,2016,419
Spain,ES30,Comunidad de Madrid,2016,49178
Spain,ES41,Castilla y León,2016,226
Spain,ES51,Cataluña,2016,46204
Spain,ES52,Comunidad Valenciana,2016,18090
Spain,ES53,Illes Balears,2016,36102
Spain,ES61,Andalucía,2016,23763
Spain,ES62,Región de Murcia,2016,1095
Spain,ES64,Ciudad Autónoma de Melilla,2016,324
Spain,ES70,Canarias,2016,36878
Finland,FI19,Länsi-Suomi,2016,658
Finland,FI1B,Helsinki-Uusimaa,2016,17181
Finland,FI1C,Etelä-Suomi,2016,324
Finland,FI1D,Pohjois- ja Itä-Suomi,2016,2559
Finland,FI20,Åland,2016,60
Finland,FIZZ,Extra-Regio NUTS 2,2016,-
France,FR10,Île-de-France,2016,97096
France,FRB0,Centre-Val de Loire,2016,200
France,FRC1,Bourgogne,2016,-
France,FRD1,Basse-Normandie,2016,-
France,FRD2,Haute-Normandie,2016,-
France,FRE1,Nord-Pas-de-Calais,2016,1772
France,FRE2,Picardie,2016,3997
France,FRF1,Alsace,2016,8344
France,FRF2,Champagne-Ardenne,2016,133
France,FRF3,Lorraine,2016,223
France,FRG0,Pays-de-la-Loire,2016,4729
France,FRH0,Bretagne,2016,1758
France,FRI1,Aquitaine,2016,7777
France,FRI2,Limousin,2016,290
France,FRI3,Poitou-Charentes,2016,220
France,FRJ1,Languedoc-Roussillon,2016,2894
France,FRJ2,Midi-Pyrénées,2016,8451
France,FRK1,Auvergne,2016,396
France,FRK2,Rhône-Alpes,2016,10017
France,FRL0,Provence-Alpes-Côte d’Azur,2016,21311
France,FRM0,Corse,2016,3657
France,FRY1,Guadeloupe,2016,2216
France,FRY2,Martinique,2016,1774
France,FRY3,Guyane,2016,493
France,FRY4,La Réunion,2016,2085
France,FRY5,Mayotte,2016,320
Croatia,HR03,Jadranska Hrvatska,2016,5161
Croatia,HR04,Kontinentalna Hrvatska,2016,2757
Hungary,HU11,Budapest,2016,11375
Hungary,HU32,Észak-Alföld,2016,285
Ireland,IE04,Northern and Western,2016,736
Ireland,IE05,Southern,2016,4200
Ireland,IE06,Eastern and Midland,2016,27709
,IS00,,2016,6802
Italy,ITC1,Piemonte,2016,3938
Italy,ITC3,Liguria,2016,1261
Italy,ITC4,Lombardia,2016,40116
Italy,ITF1,Abruzzo,2016,569
Italy,ITF3,Campania,2016,6754
Italy,ITF4,Puglia,2016,6628
Italy,ITF6,Calabria,2016,3013
Italy,ITG1,Sicilia,2016,15284
Italy,ITG2,Sardegna,2016,7569
Italy,ITH1,Provincia Autonoma di Bolzano/Bozen (1),2016,-
Italy,ITH3,Veneto,2016,15009
Italy,ITH4,Friuli-Venezia Giulia,2016,724
Italy,ITH5,Emilia-Romagna,2016,8088
Italy,ITI1,Toscana,2016,7480
Italy,ITI2,Umbria,2016,218
Italy,ITI3,Marche,2016,477
Italy,ITI4,Lazio,2016,46936
Lithuania,LT01,Sostinės regionas,2016,3811
Lithuania,LT02,Vidurio ir vakarų Lietuvos regionas,2016,977
Luxembourg,LU00,Luxembourg,2016,2984
Latvia,LV00,Latvija,2016,5385
Malta,MT00,Malta,2016,5080
Netherlands,NL13,Drenthe,2016,154
Netherlands,NL32,Noord-Holland,2016,63550
Netherlands,NL33,Zuid-Holland,2016,1650
Netherlands,NL41,Noord-Brabant,2016,4784
Netherlands,NL42,Limburg (NL),2016,180
,NO01,,2016,25664
,NO02,,2016,-
,NO03,,2016,2612
,NO04,,2016,5592
,NO05,,2016,7444
,NO06,,2016,4398
,NO07,,2016,5205
Poland,PL21,Małopolskie,2016,4975
Poland,PL22,Śląskie,2016,3204
Poland,PL41,Wielkopolskie,2016,1689
Poland,PL42,Zachodniopomorskie,2016,459
Poland,PL51,Dolnośląskie,2016,2372
Poland,PL61,Kujawsko-pomorskie,2016,334
Poland,PL63,Pomorskie,2016,4370
Poland,PL71,Łódzkie,2016,241
Poland,PL82,Podkarpackie,2016,662
Poland,PL91,Warszawski stołeczny,2016,15703
Portugal,PT11,Norte,2016,9384
Portugal,PT15,Algarve,2016,7633
Portugal,PT16,Centro (PT),2016,-
Portugal,PT17,Área Metropolitana de Lisboa,2016,22469
Portugal,PT18,Alentejo,2016,0
Portugal,PT20,Região Autónoma dos Açores,2016,2019
Portugal,PT30,Região Autónoma da Madeira,2016,3102
Romania,RO11,Nord-Vest,2016,1880
Romania,RO12,Centru,2016,653
Romania,RO21,Nord-Est,2016,1295
Romania,RO22,Sud-Est,2016,-
Romania,RO32,București-Ilfov,2016,10979
Romania,RO41,Sud-Vest Oltenia,2016,-
Romania,RO42,Vest,2016,1160
Sweden,SE11,Stockholm,2016,27209
Sweden,SE12,Östra Mellansverige,2016,2278
Sweden,SE21,Småland med öarna,2016,875
Sweden,SE22,Sydsverige,2016,2870
Sweden,SE23,Västsverige,2016,6378
Sweden,SE31,Norra Mellansverige,2016,-
Sweden,SE32,Mellersta Norrland,2016,777
Sweden,SE33,Övre Norrland,2016,2794
Slovenia,SI04,Zahodna Slovenija,2016,1404
Slovakia,SK01,Bratislavský kraj,2016,1746
Slovakia,SK04,Východné Slovensko,2016,435
United Kingdom,UKC1,Tees Valley and Durham,2016,131
United Kingdom,UKC2,Northumberland and Tyne and Wear,2016,4805
United Kingdom,UKD3,Greater Manchester,2016,25598
United Kingdom,UKD4,Lancashire,2016,36
United Kingdom,UKD7,Merseyside,2016,4777
United Kingdom,UKE1,East Yorkshire and Northern Lincolnshire,2016,201
United Kingdom,UKE3,South Yorkshire,2016,1256
United Kingdom,UKE4,West Yorkshire,2016,3611
United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",2016,4651
United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",2016,0
United Kingdom,UKG3,West Midlands,2016,11639
United Kingdom,UKH1,East Anglia,2016,507
United Kingdom,UKH2,Bedfordshire and Hertfordshire,2016,14642
United Kingdom,UKH3,Essex,2016,25191
United Kingdom,UKI4,Inner London — East,2016,4539
United Kingdom,UKI6,Outer London — South,2016,1
United Kingdom,UKI7,Outer London — West and North West,2016,75672
United Kingdom,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2016,0
United Kingdom,UKJ2,"Surrey, East and West Sussex",2016,43143
United Kingdom,UKJ3,Hampshire and Isle of Wight,2016,1947
United Kingdom,UKJ4,Kent,2016,0
United Kingdom,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2016,7616
United Kingdom,UKK2,Dorset and Somerset,2016,666
United Kingdom,UKK3,Cornwall and Isles of Scilly,2016,-
United Kingdom,UKK4,Devon,2016,850
United Kingdom,UKL2,East Wales,2016,1344
United Kingdom,UKM5,North Eastern Scotland,2016,2946
United Kingdom,UKM6,Highlands and Islands,2016,1519
United Kingdom,UKM7,Eastern Scotland,2016,12385
United Kingdom,UKM8,West Central Scotland,2016,9324
United Kingdom,UKM9,Southern Scotland,2016,672
United Kingdom,UKN0,Northern Ireland,2016,8103
United Kingdom,UKZZ,Extra-Regio NUTS 2,2016,370
Austria,AT12,Niederösterreich,2017,24333
Austria,AT21,Kärnten,2017,216
Austria,AT22,Steiermark,2017,952
Austria,AT31,Oberösterreich,2017,391
Austria,AT32,Salzburg,2017,1895
Austria,AT33,Tirol,2017,1090
Belgium,BE21,Prov. (2) Antwerpen,2017,255
Belgium,BE24,Prov. Vlaams-Brabant,2017,24776
Belgium,BE25,Prov. West-Vlaanderen,2017,354
Belgium,BE32,Prov. Hainaut,2017,7688
Belgium,BE33,Prov. Liège,2017,188
Bulgaria,BG33,Североизточен,2017,1947
Bulgaria,BG34,Югоизточен,2017,2950
Bulgaria,BG41,Югозападен,2017,6478
,CH01,,2017,17269
,CH02,,2017,168
,CH04,,2017,29356
,CH05,,2017,110
,CH07,,2017,136
Cyprus,CY00,Κύπρος,2017,10239
Czechia,CZ01,Praha,2017,15386
Czechia,CZ04,Severozápad,2017,20
Czechia,CZ05,Severovýchod,2017,85
Czechia,CZ06,Jihovýchod,2017,459
Czechia,CZ08,Moravskoslezsko,2017,312
Germany,DE11,Stuttgart,2017,10942
Germany,DE12,Karlsruhe,2017,1236
Germany,DE13,Freiburg,2017,-
Germany,DE14,Tübingen,2017,456
Germany,DE21,Oberbayern,2017,44535
Germany,DE22,Niederbayern,2017,-
Germany,DE24,Oberfranken,2017,-
Germany,DE25,Mittelfranken,2017,4161
Germany,DE27,Schwaben,2017,1176
Germany,DE30,Berlin,2017,20451
Germany,DE40,Brandenburg,2017,12852
Germany,DE50,Bremen,2017,2535
Germany,DE60,Hamburg,2017,17589
Germany,DE71,Darmstadt,2017,64390
Germany,DE73,Kassel,2017,-
Germany,DE80,Mecklenburg-Vorpommern,2017,263
Germany,DE91,Braunschweig,2017,-
Germany,DE92,Hannover,2017,5854
Germany,DE94,Weser-Ems,2017,-
Germany,DEA1,Düsseldorf,2017,26495
Germany,DEA2,Köln,2017,12366
Germany,DEA3,Münster,2017,949
Germany,DEA4,Detmold,2017,724
Germany,DEA5,Arnsberg,2017,1997
Germany,DEB1,Koblenz,2017,2358
Germany,DEB2,Trier,2017,-
Germany,DEB3,Rheinhessen-Pfalz,2017,-
Germany,DEC0,Saarland,2017,373
Germany,DED2,Dresden,2017,1701
Germany,DED5,Leipzig,2017,2347
Germany,DEE0,Sachsen-Anhalt,2017,-
Germany,DEF0,Schleswig-Holstein,2017,-
Germany,DEG0,Thüringen,2017,274
Germany,DEZZ,Extra-Regio NUTS 2,2017,-
Denmark,DK01,Hovedstaden,2017,29119
Denmark,DK02,Sjælland,2017,7
Denmark,DK03,Syddanmark,2017,3499
Denmark,DK04,Midtjylland,2017,515
Denmark,DK05,Nordjylland,2017,1493
Estonia,EE00,Eesti,2017,2635
Greece,EL30,Αττική,2017,21730
Greece,EL41,Βόρειο Αιγαίο,2017,1192
Greece,EL42,Νότιο Αιγαίο,2017,11312
Greece,EL43,Κρήτη,2017,10429
Greece,EL51,"Ανατολική Μακεδονία, Θράκη",2017,503
Greece,EL52,Κεντρική Μακεδονία,2017,6347
Greece,EL53,Δυτική Μακεδονία,2017,12
Greece,EL54,Ήπειρος,2017,96
Greece,EL61,Θεσσαλία,2017,450
Greece,EL62,Ιόνια Νησιά,2017,5184
Greece,EL63,Δυτική Ελλάδα,2017,717
Greece,EL64,Στερεά Ελλάδα,2017,17
Greece,EL65,Πελοπόννησος,2017,284
Spain,ES11,Galicia,2017,4837
Spain,ES12,Principado de Asturias,2017,1405
Spain,ES13,Cantabria,2017,935
Spain,ES21,País Vasco,2017,5330
Spain,ES22,Comunidad Foral de Navarra,2017,-
Spain,ES24,Aragón,2017,437
Spain,ES30,Comunidad de Madrid,2017,52023
Spain,ES41,Castilla y León,2017,220
Spain,ES51,Cataluña,2017,49750
Spain,ES52,Comunidad Valenciana,2017,20395
Spain,ES53,Illes Balears,2017,38486
Spain,ES61,Andalucía,2017,26566
Spain,ES62,Región de Murcia,2017,1195
Spain,ES64,Ciudad Autónoma de Melilla,2017,318
Spain,ES70,Canarias,2017,39780
Finland,FI19,Länsi-Suomi,2017,703
Finland,FI1B,Helsinki-Uusimaa,2017,18981
Finland,FI1C,Etelä-Suomi,2017,335
Finland,FI1D,Pohjois- ja Itä-Suomi,2017,2722
Finland,FI20,Åland,2017,62
Finland,FIZZ,Extra-Regio NUTS 2,2017,-
France,FR10,Île-de-France,2017,101458
France,FRB0,Centre-Val de Loire,2017,189
France,FRC1,Bourgogne,2017,-
France,FRD1,Basse-Normandie,2017,-
France,FRD2,Haute-Normandie,2017,-
France,FRE1,Nord-Pas-de-Calais,2017,1899
France,FRE2,Picardie,2017,3646
France,FRF1,Alsace,2017,9055
France,FRF2,Champagne-Ardenne,2017,-
France,FRF3,Lorraine,2017,231
France,FRG0,Pays-de-la-Loire,2017,5442
France,FRH0,Bretagne,2017,1869
France,FRI1,Aquitaine,2017,8278
France,FRI2,Limousin,2017,309
France,FRI3,Poitou-Charentes,2017,221
France,FRJ1,Languedoc-Roussillon,2017,3106
France,FRJ2,Midi-Pyrénées,2017,9670
France,FRK1,Auvergne,2017,384
France,FRK2,Rhône-Alpes,2017,10761
France,FRL0,Provence-Alpes-Côte d’Azur,2017,22722
France,FRM0,Corse,2017,4010
France,FRY1,Guadeloupe,2017,2302
France,FRY2,Martinique,2017,1820
France,FRY3,Guyane,2017,489
France,FRY4,La Réunion,2017,2252
France,FRY5,Mayotte,2017,364
Croatia,HR03,Jadranska Hrvatska,2017,6249
Croatia,HR04,Kontinentalna Hrvatska,2017,3081
Hungary,HU11,Budapest,2017,13032
Hungary,HU32,Észak-Alföld,2017,318
Ireland,IE04,Northern and Western,2017,749
Ireland,IE05,Southern,2017,4219
Ireland,IE06,Eastern and Midland,2017,29356
,IS00,,2017,8319
Italy,ITC1,Piemonte,2017,4186
Italy,ITC3,Liguria,2017,1241
Italy,ITC4,Lombardia,2017,43879
Italy,ITF1,Abruzzo,2017,665
Italy,ITF3,Campania,2017,8552
Italy,ITF4,Puglia,2017,6984
Italy,ITF6,Calabria,2017,2951
Italy,ITG1,Sicilia,2017,16749
Italy,ITG2,Sardegna,2017,8313
Italy,ITH1,Provincia Autonoma di Bolzano/Bozen (1),2017,-
Italy,ITH3,Veneto,2017,16429
Italy,ITH4,Friuli-Venezia Giulia,2017,778
Italy,ITH5,Emilia-Romagna,2017,8679
Italy,ITI1,Toscana,2017,7871
Italy,ITI2,Umbria,2017,247
Italy,ITI3,Marche,2017,477
Italy,ITI4,Lazio,2017,46692
Lithuania,LT01,Sostinės regionas,2017,3759
Lithuania,LT02,Vidurio ir vakarų Lietuvos regionas,2017,1487
Luxembourg,LU00,Luxembourg,2017,3555
Latvia,LV00,Latvija,2017,6078
Malta,MT00,Malta,2017,6008
Netherlands,NL13,Drenthe,2017,203
Netherlands,NL32,Noord-Holland,2017,68422
Netherlands,NL33,Zuid-Holland,2017,1740
Netherlands,NL41,Noord-Brabant,2017,5705
Netherlands,NL42,Limburg (NL),2017,171
,NO01,,2017,27346
,NO02,,2017,-
,NO03,,2017,1944
,NO04,,2017,5610
,NO05,,2017,7597
,NO06,,2017,4401
,NO07,,2017,5449
Poland,PL21,Małopolskie,2017,5829
Poland,PL22,Śląskie,2017,3886
Poland,PL41,Wielkopolskie,2017,1842
Poland,PL42,Zachodniopomorskie,2017,578
Poland,PL51,Dolnośląskie,2017,2806
Poland,PL61,Kujawsko-pomorskie,2017,329
Poland,PL63,Pomorskie,2017,5036
Poland,PL71,Łódzkie,2017,207
Poland,PL82,Podkarpackie,2017,640
Poland,PL91,Warszawski stołeczny,2017,18689
Portugal,PT11,Norte,2017,10799
Portugal,PT15,Algarve,2017,8729
Portugal,PT16,Centro (PT),2017,8
Portugal,PT17,Área Metropolitana de Lisboa,2017,26686
Portugal,PT18,Alentejo,2017,1
Portugal,PT20,Região Autónoma dos Açores,2017,2455
Portugal,PT30,Região Autónoma da Madeira,2017,3347
Romania,RO11,Nord-Vest,2017,2678
Romania,RO12,Centru,2017,491
Romania,RO21,Nord-Est,2017,1570
Romania,RO22,Sud-Est,2017,-
Romania,RO32,București-Ilfov,2017,12803
Romania,RO41,Sud-Vest Oltenia,2017,-
Romania,RO42,Vest,2017,1621
Sweden,SE11,Stockholm,2017,29130
Sweden,SE12,Östra Mellansverige,2017,2375
Sweden,SE21,Småland med öarna,2017,984
Sweden,SE22,Sydsverige,2017,2835
Sweden,SE23,Västsverige,2017,6764
Sweden,SE31,Norra Mellansverige,2017,-
Sweden,SE32,Mellersta Norrland,2017,822
Sweden,SE33,Övre Norrland,2017,2959
Slovenia,SI04,Zahodna Slovenija,2017,1682
Slovakia,SK01,Bratislavský kraj,2017,1929
Slovakia,SK04,Východné Slovensko,2017,495
United Kingdom,UKC1,Tees Valley and Durham,2017,128
United Kingdom,UKC2,Northumberland and Tyne and Wear,2017,5298
United Kingdom,UKD3,Greater Manchester,2017,27774
United Kingdom,UKD4,Lancashire,2017,23
United Kingdom,UKD7,Merseyside,2017,4897
United Kingdom,UKE1,East Yorkshire and Northern Lincolnshire,2017,190
United Kingdom,UKE3,South Yorkshire,2017,1336
United Kingdom,UKE4,West Yorkshire,2017,4075
United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",2017,4878
United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",2017,-
United Kingdom,UKG3,West Midlands,2017,12960
United Kingdom,UKH1,East Anglia,2017,528
United Kingdom,UKH2,Bedfordshire and Hertfordshire,2017,15989
United Kingdom,UKH3,Essex,2017,26991
United Kingdom,UKI4,Inner London — East,2017,4530
United Kingdom,UKI6,Outer London — South,2017,1
United Kingdom,UKI7,Outer London — West and North West,2017,77987
United Kingdom,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2017,0
United Kingdom,UKJ2,"Surrey, East and West Sussex",2017,45534
United Kingdom,UKJ3,Hampshire and Isle of Wight,2017,2070
United Kingdom,UKJ4,Kent,2017,-
United Kingdom,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2017,8236
United Kingdom,UKK2,Dorset and Somerset,2017,694
United Kingdom,UKK3,Cornwall and Isles of Scilly,2017,-
United Kingdom,UKK4,Devon,2017,908
United Kingdom,UKL2,East Wales,2017,1464
United Kingdom,UKM5,North Eastern Scotland,2017,3090
United Kingdom,UKM6,Highlands and Islands,2017,1651
United Kingdom,UKM7,Eastern Scotland,2017,13431
United Kingdom,UKM8,West Central Scotland,2017,9895
United Kingdom,UKM9,Southern Scotland,2017,696
United Kingdom,UKN0,Northern Ireland,2017,8590
United Kingdom,UKZZ,Extra-Regio NUTS 2,2017,460
Austria,AT12,Niederösterreich,2018,27025
Austria,AT21,Kärnten,2018,230
Austria,AT22,Steiermark,2018,1027
Austria,AT31,Oberösterreich,2018,459
Austria,AT32,Salzburg,2018,1854
Austria,AT33,Tirol,2018,1124
Belgium,BE21,Prov. (2) Antwerpen,2018,282
Belgium,BE24,Prov. Vlaams-Brabant,2018,25637
Belgium,BE25,Prov. West-Vlaanderen,2018,407
Belgium,BE32,Prov. Hainaut,2018,8017
Belgium,BE33,Prov. Liège,2018,164
Bulgaria,BG33,Североизточен,2018,2264
Bulgaria,BG34,Югоизточен,2018,3256
Bulgaria,BG41,Югозападен,2018,6932
,CH01,,2018,17590
,CH02,,2018,137
,CH04,,2018,31070
,CH05,,2018,113
,CH07,,2018,89
Cyprus,CY00,Κύπρος,2018,10927
Czechia,CZ01,Praha,2018,16810
Czechia,CZ04,Severozápad,2018,43
Czechia,CZ05,Severovýchod,2018,143
Czechia,CZ06,Jihovýchod,2018,484
Czechia,CZ08,Moravskoslezsko,2018,357
Germany,DE11,Stuttgart,2018,11796
Germany,DE12,Karlsruhe,2018,1245
Germany,DE13,Freiburg,2018,-
Germany,DE14,Tübingen,2018,482
Germany,DE21,Oberbayern,2018,46206
Germany,DE22,Niederbayern,2018,-
Germany,DE24,Oberfranken,2018,-
Germany,DE25,Mittelfranken,2018,4436
Germany,DE27,Schwaben,2018,1487
Germany,DE30,Berlin,2018,21991
Germany,DE40,Brandenburg,2018,12713
Germany,DE50,Bremen,2018,2560
Germany,DE60,Hamburg,2018,17198
Germany,DE71,Darmstadt,2018,69386
Germany,DE73,Kassel,2018,-
Germany,DE80,Mecklenburg-Vorpommern,2018,268
Germany,DE91,Braunschweig,2018,-
Germany,DE92,Hannover,2018,6306
Germany,DE94,Weser-Ems,2018,-
Germany,DEA1,Düsseldorf,2018,25926
Germany,DEA2,Köln,2018,12937
Germany,DEA3,Münster,2018,1007
Germany,DEA4,Detmold,2018,730
Germany,DEA5,Arnsberg,2018,2280
Germany,DEB1,Koblenz,2018,2012
Germany,DEB2,Trier,2018,-
Germany,DEB3,Rheinhessen-Pfalz,2018,-
Germany,DEC0,Saarland,2018,333
Germany,DED2,Dresden,2018,1753
Germany,DED5,Leipzig,2018,2555
Germany,DEE0,Sachsen-Anhalt,2018,-
Germany,DEF0,Schleswig-Holstein,2018,-
Germany,DEG0,Thüringen,2018,260
Germany,DEZZ,Extra-Regio NUTS 2,2018,-
Denmark,DK01,Hovedstaden,2018,30213
Denmark,DK02,Sjælland,2018,6
Denmark,DK03,Syddanmark,2018,3625
Denmark,DK04,Midtjylland,2018,617
Denmark,DK05,Nordjylland,2018,1580
Estonia,EE00,Eesti,2018,2996
Greece,EL30,Αττική,2018,24137
Greece,EL41,Βόρειο Αιγαίο,2018,1273
Greece,EL42,Νότιο Αιγαίο,2018,12003
Greece,EL43,Κρήτη,2018,10958
Greece,EL51,"Ανατολική Μακεδονία, Θράκη",2018,609
Greece,EL52,Κεντρική Μακεδονία,2018,6412
Greece,EL53,Δυτική Μακεδονία,2018,10
Greece,EL54,Ήπειρος,2018,109
Greece,EL61,Θεσσαλία,2018,460
Greece,EL62,Ιόνια Νησιά,2018,5618
Greece,EL63,Δυτική Ελλάδα,2018,740
Greece,EL64,Στερεά Ελλάδα,2018,18
Greece,EL65,Πελοπόννησος,2018,288
Spain,ES11,Galicia,2018,5065
Spain,ES12,Principado de Asturias,2018,1398
Spain,ES13,Cantabria,2018,1100
Spain,ES21,País Vasco,2018,5889
Spain,ES22,Comunidad Foral de Navarra,2018,203
Spain,ES24,Aragón,2018,487
Spain,ES30,Comunidad de Madrid,2018,56478
Spain,ES41,Castilla y León,2018,246
Spain,ES51,Cataluña,2018,52635
Spain,ES52,Comunidad Valenciana,2018,21684
Spain,ES53,Illes Balears,2018,39699
Spain,ES61,Andalucía,2018,28479
Spain,ES62,Región de Murcia,2018,1271
Spain,ES64,Ciudad Autónoma de Melilla,2018,342
Spain,ES70,Canarias,2018,40360
Finland,FI19,Länsi-Suomi,2018,705
Finland,FI1B,Helsinki-Uusimaa,2018,20990
Finland,FI1C,Etelä-Suomi,2018,371
Finland,FI1D,Pohjois- ja Itä-Suomi,2018,3032
Finland,FI20,Åland,2018,55
Finland,FIZZ,Extra-Regio NUTS 2,2018,-
France,FR10,Île-de-France,2018,105311
France,FRB0,Centre-Val de Loire,2018,180
France,FRC1,Bourgogne,2018,-
France,FRD1,Basse-Normandie,2018,-
France,FRD2,Haute-Normandie,2018,-
France,FRE1,Nord-Pas-de-Calais,2018,2064
France,FRE2,Picardie,2018,3785
France,FRF1,Alsace,2018,9827
France,FRF2,Champagne-Ardenne,2018,61
France,FRF3,Lorraine,2018,256
France,FRG0,Pays-de-la-Loire,2018,6150
France,FRH0,Bretagne,2018,1924
France,FRI1,Aquitaine,2018,8831
France,FRI2,Limousin,2018,301
France,FRI3,Poitou-Charentes,2018,240
France,FRJ1,Languedoc-Roussillon,2018,3184
France,FRJ2,Midi-Pyrénées,2018,10052
France,FRK1,Auvergne,2018,422
France,FRK2,Rhône-Alpes,2018,11540
France,FRL0,Provence-Alpes-Côte d’Azur,2018,23731
France,FRM0,Corse,2018,4274
France,FRY1,Guadeloupe,2018,2405
